property,canceled,advance_time,arrival_year,arrival_month,arrival_week_number,arrival_day_of_month,weekend_stays,week_stays,num_adults,num_children,meal_package,booking_channel,is_returning,num_cancellations,num_not_canceled,reserved_room_code,assigned_room_code,num_changes,deposit_terms,wait_days,average_daily_rate,status,status_date
City Hotel,1,42,2017,June,25,23,2,2,2,0.0,BB,Groups,0,0,0,A,A,0,No Deposit,0,95.0,Canceled,2017-06-22
City Hotel,1,217,2016,July,30,18,1,1,2,0.0,BB,Online TA,0,0,0,B,B,0,No Deposit,0,95.63,Canceled,2016-04-02
City Hotel,0,44,2016,April,17,23,2,1,2,0.0,BB,Offline TA/TO,0,0,0,A,A,0,No Deposit,0,95.0,Check-Out,2016-04-26
City Hotel,0,1,2017,April,15,11,0,1,1,0.0,BB,Complementary,1,0,6,A,A,0,No Deposit,0,0.0,Check-Out,2017-04-12
City Hotel,0,17,2017,June,24,11,2,2,2,0.0,SC,Online TA,0,0,0,A,A,0,No Deposit,0,109.0,Check-Out,2017-06-15
Resort Hotel,0,162,2016,June,25,15,2,5,2,0.0,HB,Offline TA/TO,0,0,0,D,D,0,No Deposit,0,93.8,Check-Out,2016-06-22
City Hotel,0,157,2016,October,43,22,2,5,2,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,102.86,Check-Out,2016-10-29
City Hotel,0,277,2017,July,28,13,0,2,2,0.0,SC,Online TA,0,0,0,A,A,1,No Deposit,0,89.1,Check-Out,2017-07-15
City Hotel,0,21,2016,June,25,12,2,2,2,0.0,HB,Online TA,0,0,0,A,A,0,No Deposit,0,156.5,Check-Out,2016-06-16
City Hotel,0,2,2015,August,33,10,1,1,2,0.0,BB,Direct,0,0,0,A,A,0,No Deposit,0,75.0,Check-Out,2015-08-12
City Hotel,1,62,2017,April,14,6,0,3,1,0.0,BB,Groups,0,0,0,A,A,0,Non Refund,0,135.0,Canceled,2017-02-03
City Hotel,0,50,2016,January,3,14,0,3,2,0.0,BB,Offline TA/TO,0,0,0,A,A,0,No Deposit,43,52.0,Check-Out,2016-01-17
Resort Hotel,0,205,2016,August,33,7,2,5,3,0.0,HB,Direct,0,0,0,D,D,0,No Deposit,0,194.0,Check-Out,2016-08-14
City Hotel,0,10,2017,July,27,6,0,1,1,0.0,BB,Corporate,0,0,0,A,A,0,No Deposit,0,95.0,Check-Out,2017-07-07
City Hotel,0,18,2016,January,3,10,2,1,2,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,97.33,Check-Out,2016-01-13
Resort Hotel,0,57,2015,July,29,15,0,2,3,0.0,FB,Groups,0,0,0,A,C,1,No Deposit,0,148.23,Check-Out,2015-07-17
City Hotel,1,158,2017,August,33,19,2,1,2,2.0,BB,Online TA,0,0,0,G,G,0,No Deposit,0,212.0,Canceled,2017-03-24
Resort Hotel,0,12,2017,March,13,29,0,1,1,0.0,BB,Corporate,1,0,1,A,D,0,No Deposit,0,35.0,Check-Out,2017-03-30
City Hotel,0,1,2016,May,22,24,0,1,1,0.0,BB,Corporate,0,0,0,A,A,0,No Deposit,0,89.0,Check-Out,2016-05-25
Resort Hotel,0,276,2017,April,14,7,2,5,2,0.0,BB,Online TA,0,0,0,A,A,2,No Deposit,0,58.61,Check-Out,2017-04-14
City Hotel,1,566,2017,January,4,26,0,1,1,0.0,BB,Groups,0,0,0,A,A,0,Non Refund,0,59.0,Canceled,2015-10-21
City Hotel,1,56,2017,February,5,1,0,3,2,0.0,BB,Groups,0,0,0,A,A,0,Non Refund,0,60.0,Canceled,2016-12-07
Resort Hotel,0,119,2015,October,43,23,2,3,2,0.0,BB,Offline TA/TO,0,0,0,A,C,0,No Deposit,0,44.5,Check-Out,2015-10-28
Resort Hotel,1,168,2016,August,32,6,2,6,2,0.0,BB,Online TA,0,0,0,F,F,0,No Deposit,0,205.0,Canceled,2016-02-29
City Hotel,0,6,2016,October,45,30,2,3,2,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,102.41,Check-Out,2016-11-04
Resort Hotel,0,103,2016,October,44,23,2,2,2,0.0,BB,Offline TA/TO,0,0,0,D,D,0,No Deposit,0,55.0,Check-Out,2016-10-27
City Hotel,1,193,2015,October,42,15,0,3,2,0.0,BB,Offline TA/TO,0,0,0,A,A,0,Non Refund,0,65.0,Canceled,2015-09-16
Resort Hotel,0,74,2015,August,33,9,1,0,2,0.0,BB,Online TA,0,0,0,A,C,0,No Deposit,0,134.0,Check-Out,2015-08-10
City Hotel,1,12,2016,February,6,6,0,1,2,1.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,109.0,Canceled,2016-02-02
City Hotel,1,341,2015,September,39,23,0,2,2,0.0,BB,Groups,0,1,0,A,A,0,Non Refund,0,62.0,Canceled,2015-07-02
Resort Hotel,0,129,2016,September,37,9,2,5,2,0.0,BB,Direct,0,0,0,A,A,0,No Deposit,0,131.1,Check-Out,2016-09-16
City Hotel,1,384,2016,July,30,20,0,2,2,0.0,BB,Groups,0,0,0,A,A,0,Non Refund,0,65.0,Canceled,2016-02-29
City Hotel,0,185,2016,September,40,29,2,3,2,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,116.1,Check-Out,2016-10-04
Resort Hotel,1,468,2016,May,20,12,0,2,2,0.0,HB,Groups,0,1,0,A,A,0,No Deposit,0,67.0,Canceled,2015-07-30
Resort Hotel,0,0,2017,March,11,14,0,1,2,0.0,BB,Online TA,0,0,0,A,A,2,No Deposit,0,80.0,Check-Out,2017-03-15
City Hotel,1,267,2016,December,53,31,1,1,3,0.0,BB,Online TA,0,0,0,D,D,0,No Deposit,0,121.5,Canceled,2016-07-19
Resort Hotel,1,190,2017,April,18,30,4,10,2,0.0,HB,Online TA,0,0,0,D,D,0,No Deposit,0,117.0,Canceled,2017-01-04
City Hotel,1,2,2016,December,49,2,2,2,3,0.0,BB,Online TA,0,0,0,D,D,0,No Deposit,0,119.0,Canceled,2016-11-30
Resort Hotel,0,105,2016,December,52,22,2,3,1,0.0,HB,Online TA,0,0,0,D,D,1,No Deposit,0,57.44,Check-Out,2016-12-27
City Hotel,0,41,2015,October,43,23,2,2,2,0.0,BB,Online TA,0,0,0,D,E,0,No Deposit,0,110.09,Check-Out,2015-10-27
City Hotel,0,42,2016,March,11,11,1,2,2,0.0,SC,Online TA,0,0,0,A,A,0,No Deposit,0,71.1,Check-Out,2016-03-14
Resort Hotel,1,45,2016,December,49,3,0,1,2,0.0,BB,Online TA,0,0,0,D,D,0,No Deposit,0,56.0,Canceled,2016-10-24
City Hotel,0,51,2016,November,45,1,0,4,3,0.0,BB,Online TA,0,0,0,D,D,0,No Deposit,0,144.0,Check-Out,2016-11-05
Resort Hotel,1,125,2017,March,13,28,0,4,1,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,37.0,Canceled,2017-01-20
City Hotel,1,0,2017,August,32,10,0,1,2,0.0,BB,Direct,0,0,0,A,A,0,No Deposit,0,12.0,Canceled,2017-08-10
City Hotel,1,151,2016,December,53,29,0,3,2,1.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,143.28,Canceled,2016-08-22
City Hotel,1,304,2015,August,34,17,1,1,1,0.0,BB,Groups,0,1,0,A,A,0,Non Refund,0,60.0,Canceled,2015-07-02
City Hotel,1,26,2016,June,24,8,0,1,2,0.0,BB,Offline TA/TO,0,0,0,A,A,0,No Deposit,0,120.0,Canceled,2016-06-02
Resort Hotel,0,66,2017,January,2,10,0,4,1,0.0,BB,Online TA,0,0,0,A,A,2,No Deposit,0,37.0,Check-Out,2017-01-14
City Hotel,1,47,2016,August,34,20,2,3,2,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,135.9,Canceled,2016-07-21
Resort Hotel,0,0,2016,February,9,23,0,1,1,0.0,BB,Direct,0,0,0,A,D,0,No Deposit,0,40.0,Check-Out,2016-02-24
Resort Hotel,0,5,2015,December,51,15,0,2,1,0.0,BB,Online TA,0,0,0,D,D,0,No Deposit,0,32.0,Check-Out,2015-12-17
City Hotel,0,53,2016,November,49,29,0,4,2,0.0,BB,Online TA,0,0,0,B,A,2,No Deposit,0,77.86,Check-Out,2016-12-03
City Hotel,0,10,2015,August,34,20,0,2,2,2.0,BB,Online TA,0,0,0,F,F,1,No Deposit,0,153.0,Check-Out,2015-08-22
City Hotel,0,5,2016,July,29,14,0,3,2,0.0,BB,Online TA,0,0,0,D,D,0,No Deposit,0,121.43,Check-Out,2016-07-17
City Hotel,1,206,2016,August,36,28,2,5,2,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,99.21,Canceled,2016-02-23
City Hotel,0,151,2016,January,4,19,0,3,1,0.0,BB,Offline TA/TO,0,0,0,A,D,1,No Deposit,63,71.0,Check-Out,2016-01-22
City Hotel,1,5,2016,March,14,27,2,3,2,2.0,HB,Online TA,0,0,0,F,F,0,No Deposit,0,254.0,Canceled,2016-03-24
Resort Hotel,0,23,2016,February,7,12,0,2,2,0.0,BB,Offline TA/TO,0,0,0,A,D,0,No Deposit,0,29.0,Check-Out,2016-02-14
Resort Hotel,0,0,2017,January,1,3,0,1,2,0.0,BB,Online TA,0,0,0,A,D,0,No Deposit,0,48.0,Check-Out,2017-01-04
City Hotel,1,405,2016,August,34,18,0,2,2,0.0,BB,Groups,0,0,0,A,A,0,Non Refund,0,62.0,Canceled,2015-10-21
Resort Hotel,1,226,2017,May,18,5,2,5,2,0.0,HB,Online TA,0,0,0,E,E,0,No Deposit,0,109.8,Canceled,2016-09-22
City Hotel,0,195,2016,December,49,1,1,3,2,0.0,HB,Online TA,0,0,0,A,A,0,No Deposit,0,106.25,Check-Out,2016-12-05
Resort Hotel,0,61,2016,April,18,26,1,5,3,0.0,HB,Online TA,0,0,0,H,H,1,No Deposit,0,179.33,Check-Out,2016-05-02
City Hotel,1,29,2017,April,17,27,0,2,2,0.0,SC,Online TA,0,0,0,A,A,0,No Deposit,0,91.2,No-Show,2017-04-27
City Hotel,0,132,2015,July,30,23,0,1,2,0.0,HB,Groups,0,0,0,A,D,0,No Deposit,0,90.0,Check-Out,2015-07-24
Resort Hotel,0,26,2017,July,29,22,2,3,2,0.0,BB,Online TA,0,0,0,A,A,1,No Deposit,0,219.0,Check-Out,2017-07-27
City Hotel,0,171,2017,July,27,7,1,2,2,0.0,BB,Direct,0,0,0,D,D,0,No Deposit,0,111.6,Check-Out,2017-07-10
Resort Hotel,1,245,2015,September,39,25,0,1,2,0.0,HB,Groups,0,1,0,A,A,0,Non Refund,0,80.0,Canceled,2015-07-31
City Hotel,1,132,2016,May,21,16,1,3,2,0.0,SC,Online TA,0,0,0,A,A,0,No Deposit,0,89.25,No-Show,2016-05-16
City Hotel,0,50,2016,March,11,11,1,2,2,0.0,BB,Online TA,0,0,0,D,D,0,No Deposit,0,87.3,Check-Out,2016-03-14
City Hotel,0,132,2016,July,29,13,2,4,2,1.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,114.75,Check-Out,2016-07-19
City Hotel,0,386,2016,October,44,23,2,0,2,0.0,HB,Offline TA/TO,0,0,0,A,A,0,No Deposit,0,115.0,Check-Out,2016-10-25
City Hotel,1,20,2016,September,38,15,4,10,1,0.0,BB,Direct,0,0,0,G,G,0,No Deposit,0,265.93,Canceled,2016-08-26
City Hotel,1,99,2016,April,16,10,2,4,2,0.0,BB,Online TA,0,0,0,D,D,0,No Deposit,0,93.78,Canceled,2016-01-06
City Hotel,0,74,2017,April,17,24,1,1,3,0.0,BB,Online TA,0,0,0,D,D,0,No Deposit,0,171.0,Check-Out,2017-04-26
City Hotel,1,265,2016,April,17,20,0,4,2,0.0,BB,Groups,0,0,0,A,A,0,Non Refund,0,101.0,Canceled,2015-07-30
City Hotel,1,4,2016,August,32,1,1,1,2,0.0,SC,Online TA,0,0,0,A,A,0,No Deposit,0,109.0,Canceled,2016-07-29
City Hotel,1,605,2016,October,43,17,1,2,2,0.0,BB,Groups,0,0,0,A,A,0,Non Refund,0,60.0,Canceled,2016-09-20
Resort Hotel,0,11,2017,January,4,23,1,3,1,0.0,BB,Corporate,0,0,0,A,A,0,No Deposit,0,35.0,Check-Out,2017-01-27
Resort Hotel,1,18,2016,August,35,22,1,2,2,0.0,HB,Online TA,0,0,0,E,E,0,No Deposit,0,271.0,Canceled,2016-08-08
City Hotel,0,120,2015,December,53,29,0,2,2,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,72.25,Check-Out,2015-12-31
City Hotel,1,243,2017,July,30,26,0,4,2,0.0,BB,Groups,0,0,0,A,A,0,Non Refund,0,110.0,Canceled,2016-11-25
City Hotel,0,7,2016,February,7,11,0,3,1,1.0,HB,Offline TA/TO,0,0,0,A,B,0,No Deposit,0,78.5,Check-Out,2016-02-14
City Hotel,0,315,2017,January,4,27,0,2,2,1.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,98.1,Check-Out,2017-01-29
City Hotel,0,8,2015,November,48,26,0,3,1,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,66.98,Check-Out,2015-11-29
City Hotel,1,113,2016,June,27,30,1,3,2,0.0,BB,Offline TA/TO,0,0,0,A,A,0,Non Refund,0,85.0,Canceled,2016-03-16
City Hotel,0,47,2016,January,4,23,2,1,2,0.0,BB,Offline TA/TO,0,0,0,A,D,0,No Deposit,0,60.0,Check-Out,2016-01-26
City Hotel,1,30,2016,July,31,26,0,4,2,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,135.9,Canceled,2016-07-23
City Hotel,1,205,2016,September,38,16,1,2,2,0.0,BB,Groups,0,0,0,A,A,0,Non Refund,0,120.0,Canceled,2016-03-15
Resort Hotel,0,86,2015,August,32,5,0,3,2,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,140.33,Check-Out,2015-08-08
Resort Hotel,0,174,2016,September,38,13,0,1,2,0.0,BB,Offline TA/TO,0,0,0,D,D,0,No Deposit,0,99.0,Check-Out,2016-09-14
Resort Hotel,0,0,2016,February,8,17,0,1,2,0.0,BB,Direct,0,0,0,D,D,0,No Deposit,0,55.0,Check-Out,2016-02-18
City Hotel,0,19,2016,November,46,10,0,2,2,0.0,BB,Online TA,0,0,0,D,D,0,No Deposit,0,165.0,Check-Out,2016-11-12
City Hotel,1,218,2017,April,17,23,2,0,2,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,117.0,Canceled,2016-09-18
City Hotel,0,193,2017,January,4,26,1,3,2,0.0,BB,Offline TA/TO,0,0,0,A,A,0,No Deposit,0,68.0,Check-Out,2017-01-30
City Hotel,1,78,2017,May,18,5,2,6,2,0.0,BB,Online TA,0,0,0,E,E,0,No Deposit,0,164.25,No-Show,2017-05-05
Resort Hotel,0,115,2016,July,30,19,0,4,2,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,172.0,Check-Out,2016-07-23
Resort Hotel,1,47,2017,June,26,25,4,6,2,0.0,BB,Corporate,0,0,0,E,E,0,No Deposit,0,93.0,Canceled,2017-05-12
City Hotel,1,148,2017,May,18,4,0,2,2,0.0,BB,Groups,0,0,0,A,A,0,Non Refund,0,95.0,Canceled,2016-12-07
City Hotel,1,281,2016,October,40,1,2,1,2,0.0,HB,Groups,0,0,0,A,A,0,No Deposit,174,96.0,Canceled,2016-09-20
City Hotel,0,47,2017,April,17,24,1,2,2,0.0,BB,Online TA,0,0,0,D,D,0,No Deposit,0,135.0,Check-Out,2017-04-27
Resort Hotel,1,177,2017,August,33,18,2,7,2,0.0,BB,Online TA,0,0,0,D,D,2,No Deposit,0,200.0,Canceled,2017-03-09
City Hotel,0,182,2017,July,27,3,4,10,3,0.0,BB,Online TA,0,0,0,D,D,3,No Deposit,0,147.9,Check-Out,2017-07-17
City Hotel,0,124,2016,May,19,6,1,2,2,0.0,BB,Online TA,0,0,0,D,D,0,No Deposit,0,114.3,Check-Out,2016-05-09
Resort Hotel,0,8,2015,December,49,5,2,1,3,0.0,Undefined,Groups,0,0,0,A,C,0,No Deposit,0,91.2,Check-Out,2015-12-08
Resort Hotel,1,39,2016,March,13,21,1,4,2,0.0,HB,Online TA,0,0,0,D,D,1,No Deposit,0,96.8,Canceled,2016-03-05
Resort Hotel,1,38,2016,December,52,24,0,1,2,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,60.0,Canceled,2016-11-16
Resort Hotel,1,144,2017,March,11,14,4,14,1,0.0,HB,Groups,0,0,0,A,A,0,No Deposit,0,44.0,Canceled,2017-01-10
City Hotel,1,56,2016,June,24,8,0,1,2,0.0,BB,Offline TA/TO,0,0,0,A,A,0,No Deposit,0,120.0,Canceled,2016-06-02
Resort Hotel,0,157,2017,June,23,10,4,6,2,0.0,HB,Offline TA/TO,0,0,0,D,D,0,No Deposit,0,98.4,Check-Out,2017-06-20
City Hotel,0,9,2017,January,1,6,2,2,1,0.0,SC,Online TA,0,0,0,A,A,0,No Deposit,0,45.86,Check-Out,2017-01-10
City Hotel,1,16,2016,July,31,28,0,2,2,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,131.0,Canceled,2016-07-22
City Hotel,0,0,2015,September,38,17,0,1,2,0.0,BB,Online TA,0,0,0,D,F,0,No Deposit,0,200.0,Check-Out,2015-09-18
City Hotel,1,244,2016,October,45,30,2,3,2,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,85.85,Canceled,2016-03-01
Resort Hotel,1,183,2016,September,37,5,1,5,1,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,122.0,Canceled,2016-03-06
City Hotel,1,145,2015,July,27,4,2,1,2,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,76.5,No-Show,2015-07-04
City Hotel,0,405,2017,July,27,4,0,2,1,0.0,HB,Offline TA/TO,0,0,0,A,A,1,No Deposit,0,91.5,Check-Out,2017-07-06
City Hotel,0,45,2016,August,33,7,2,0,2,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,135.9,Check-Out,2016-08-09
City Hotel,1,302,2016,October,41,6,0,3,2,0.0,BB,Offline TA/TO,0,1,0,A,A,0,Non Refund,0,105.0,Canceled,2015-12-29
City Hotel,1,23,2016,February,7,12,1,2,2,0.0,SC,Online TA,0,0,0,A,A,0,No Deposit,0,79.0,Canceled,2016-01-23
City Hotel,0,62,2016,July,31,24,2,2,2,0.0,BB,Online TA,0,0,0,D,A,0,No Deposit,0,118.8,Check-Out,2016-07-28
City Hotel,0,224,2015,October,40,2,1,2,2,0.0,BB,Offline TA/TO,0,0,0,A,A,0,No Deposit,0,65.0,Check-Out,2015-10-05
Resort Hotel,1,140,2016,July,29,11,3,6,2,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,160.56,Canceled,2016-03-01
City Hotel,0,11,2017,April,15,14,2,2,2,0.0,SC,Online TA,0,0,0,A,A,0,No Deposit,0,106.0,Check-Out,2017-04-18
City Hotel,0,48,2016,March,10,5,0,1,2,0.0,BB,Online TA,0,0,0,A,A,1,No Deposit,0,80.3,Check-Out,2016-03-06
City Hotel,0,68,2016,September,37,8,1,3,2,0.0,BB,Online TA,0,0,0,D,D,0,No Deposit,0,149.4,Check-Out,2016-09-12
City Hotel,0,1,2017,May,21,23,0,2,1,0.0,BB,Online TA,0,0,0,D,D,0,No Deposit,0,190.0,Check-Out,2017-05-25
City Hotel,0,209,2015,July,31,29,1,4,1,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,55.96,Check-Out,2015-08-03
City Hotel,0,129,2017,June,25,20,0,3,2,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,117.0,Check-Out,2017-06-23
City Hotel,0,0,2016,May,19,4,0,2,1,0.0,BB,Corporate,1,0,1,A,A,0,No Deposit,0,65.0,Check-Out,2016-05-06
City Hotel,0,18,2017,July,29,21,0,1,2,1.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,157.0,Check-Out,2017-07-22
Resort Hotel,0,118,2015,December,53,28,2,5,1,2.0,BB,Online TA,0,0,0,G,G,0,No Deposit,0,99.51,Check-Out,2016-01-04
Resort Hotel,0,51,2016,November,48,26,2,5,2,0.0,BB,Online TA,0,0,0,E,F,0,No Deposit,0,44.64,Check-Out,2016-12-03
City Hotel,0,47,2015,December,49,5,2,1,2,0.0,BB,Groups,0,0,0,A,A,0,No Deposit,0,62.0,Check-Out,2015-12-08
City Hotel,0,147,2017,June,24,16,1,2,2,0.0,SC,Offline TA/TO,0,0,0,A,A,0,No Deposit,0,79.2,Check-Out,2017-06-19
City Hotel,1,49,2017,February,7,13,1,3,2,2.0,BB,Online TA,0,0,0,F,F,0,No Deposit,0,149.6,Canceled,2016-12-29
City Hotel,0,0,2017,January,3,20,0,1,2,0.0,SC,Online TA,0,0,0,A,A,0,No Deposit,0,55.07,Check-Out,2017-01-21
City Hotel,1,47,2017,May,20,18,0,2,3,0.0,BB,Online TA,0,0,0,D,D,0,No Deposit,0,230.0,Canceled,2017-04-17
City Hotel,0,146,2016,July,29,16,2,2,2,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,99.45,Check-Out,2016-07-20
City Hotel,0,518,2017,August,34,26,2,1,2,0.0,BB,Groups,0,0,0,A,A,0,No Deposit,0,112.67,Check-Out,2017-08-29
City Hotel,1,490,2017,July,30,29,2,1,2,0.0,BB,Offline TA/TO,0,0,0,A,A,0,Non Refund,0,90.0,Canceled,2016-07-07
Resort Hotel,0,3,2016,April,15,9,0,1,1,0.0,BB,Direct,0,0,0,A,D,0,No Deposit,0,45.0,Check-Out,2016-04-10
City Hotel,0,0,2016,October,41,6,0,1,1,0.0,BB,Direct,0,0,0,A,A,0,No Deposit,0,158.0,Check-Out,2016-10-07
City Hotel,1,60,2016,June,27,26,2,2,2,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,108.9,Canceled,2016-06-25
City Hotel,1,226,2016,August,35,27,1,1,2,0.0,HB,Groups,0,0,0,A,A,0,Non Refund,0,96.0,Canceled,2016-08-12
City Hotel,0,98,2016,September,38,16,1,2,2,0.0,BB,Offline TA/TO,0,0,0,A,A,0,No Deposit,0,80.75,Check-Out,2016-09-19
Resort Hotel,0,9,2016,September,40,28,0,1,1,0.0,BB,Corporate,0,0,21,A,A,0,No Deposit,0,65.0,Check-Out,2016-09-29
Resort Hotel,0,16,2017,January,4,27,0,2,2,0.0,BB,Groups,0,0,0,A,A,2,No Deposit,0,36.0,Check-Out,2017-01-29
City Hotel,1,11,2017,June,24,11,1,0,2,0.0,SC,Online TA,0,0,0,A,A,0,No Deposit,0,120.0,Canceled,2017-05-31
Resort Hotel,0,32,2015,July,31,27,1,4,2,0.0,BB,Direct,0,0,0,D,D,0,No Deposit,0,135.0,Check-Out,2015-08-01
City Hotel,0,158,2017,March,13,27,1,1,2,0.0,BB,Groups,0,0,0,A,A,0,No Deposit,0,95.0,Check-Out,2017-03-29
City Hotel,0,124,2016,July,30,23,2,1,2,0.0,BB,Offline TA/TO,0,0,0,A,A,0,No Deposit,0,72.25,Check-Out,2016-07-26
City Hotel,0,18,2017,April,16,18,0,4,2,0.0,BB,Direct,0,0,0,D,D,0,No Deposit,0,126.0,Check-Out,2017-04-22
City Hotel,1,85,2017,May,20,18,2,5,2,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,140.14,Canceled,2017-03-08
City Hotel,0,63,2017,April,15,15,2,1,2,0.0,BB,Online TA,0,0,0,A,A,2,No Deposit,0,137.33,Check-Out,2017-04-18
Resort Hotel,0,0,2015,October,42,14,0,1,1,0.0,BB,Corporate,0,0,1,A,D,0,No Deposit,0,48.0,Check-Out,2015-10-15
City Hotel,1,304,2015,August,34,17,1,1,2,0.0,BB,Groups,0,1,0,A,A,0,Non Refund,0,62.0,Canceled,2015-07-02
Resort Hotel,0,2,2017,January,1,3,0,3,2,0.0,BB,Online TA,0,0,0,D,D,0,No Deposit,0,64.0,Check-Out,2017-01-06
City Hotel,0,24,2017,February,6,5,2,5,1,0.0,BB,Groups,0,0,0,A,A,1,No Deposit,0,75.0,Check-Out,2017-02-12
City Hotel,0,156,2017,May,22,29,1,3,2,0.0,SC,Online TA,0,0,0,A,A,0,No Deposit,0,108.0,Check-Out,2017-06-02
City Hotel,0,22,2015,November,47,17,0,1,1,0.0,BB,Corporate,0,0,0,A,A,0,No Deposit,0,62.0,Check-Out,2015-11-18
City Hotel,0,53,2016,June,26,24,1,2,2,0.0,BB,Groups,0,0,0,A,A,0,No Deposit,0,65.0,Check-Out,2016-06-27
Resort Hotel,0,138,2016,March,13,23,0,3,2,0.0,BB,Offline TA/TO,0,0,0,A,H,1,No Deposit,0,42.67,Check-Out,2016-03-26
City Hotel,0,133,2016,August,33,8,1,1,2,2.0,BB,Online TA,0,0,0,F,F,0,No Deposit,0,186.3,Check-Out,2016-08-10
Resort Hotel,1,247,2016,December,53,25,2,1,2,0.0,BB,Online TA,0,0,0,D,D,0,No Deposit,0,46.8,Canceled,2016-12-14
Resort Hotel,0,6,2017,February,6,7,0,1,1,0.0,BB,Corporate,1,0,11,A,A,0,No Deposit,0,38.5,Check-Out,2017-02-08
City Hotel,0,2,2017,January,2,12,0,3,2,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,85.57,Check-Out,2017-01-15
City Hotel,1,74,2017,June,26,27,0,3,2,0.0,SC,Online TA,0,0,0,A,A,0,No Deposit,0,120.0,Canceled,2017-04-24
City Hotel,1,81,2017,April,17,24,1,3,2,0.0,SC,Online TA,0,0,0,A,A,2,No Deposit,0,108.75,Canceled,2017-02-20
Resort Hotel,1,43,2016,September,37,9,0,2,2,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,159.0,Canceled,2016-08-04
City Hotel,1,56,2017,July,29,17,1,2,2,0.0,SC,Online TA,0,0,0,A,A,0,No Deposit,0,130.0,Canceled,2017-05-25
City Hotel,1,351,2016,June,26,23,0,2,2,0.0,BB,Groups,0,0,0,A,A,0,Non Refund,0,62.0,Canceled,2015-10-21
City Hotel,0,6,2017,May,20,14,0,0,0,0.0,BB,Groups,0,0,0,A,A,1,No Deposit,0,0.0,Check-Out,2017-05-14
City Hotel,0,43,2016,May,21,21,2,2,2,0.0,BB,Online TA,0,0,0,D,D,0,No Deposit,0,140.4,Check-Out,2016-05-25
Resort Hotel,1,16,2017,February,7,17,1,2,2,0.0,BB,Corporate,0,0,0,D,D,0,No Deposit,0,48.0,Canceled,2017-02-13
City Hotel,0,190,2017,May,19,9,0,2,2,0.0,BB,Direct,0,0,0,A,A,0,No Deposit,0,96.25,Check-Out,2017-05-11
City Hotel,0,79,2017,April,17,26,0,3,3,0.0,BB,Online TA,0,0,0,D,D,0,No Deposit,0,171.0,Check-Out,2017-04-29
City Hotel,1,279,2016,October,42,12,0,3,2,0.0,BB,Offline TA/TO,0,0,0,A,A,0,Non Refund,0,110.0,Canceled,2016-05-05
Resort Hotel,1,206,2017,February,7,12,2,5,2,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,37.8,Canceled,2016-08-02
Resort Hotel,1,168,2016,April,16,12,0,2,2,0.0,HB,Groups,0,0,0,A,A,0,Non Refund,0,86.0,Canceled,2016-01-05
City Hotel,1,146,2016,April,18,24,2,0,2,0.0,BB,Offline TA/TO,0,0,0,A,A,0,Non Refund,50,95.0,Canceled,2016-01-19
City Hotel,1,68,2017,February,5,4,2,2,2,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,88.4,Canceled,2016-11-28
City Hotel,0,67,2016,March,11,11,1,2,2,0.0,BB,Direct,0,0,0,A,A,0,No Deposit,0,67.5,Check-Out,2016-03-14
City Hotel,1,34,2017,June,26,27,0,1,3,0.0,BB,Online TA,0,0,0,E,E,0,No Deposit,0,189.0,Canceled,2017-06-13
